,spa_title,eng_title,year,Directed by,Written by,Produced by,Starring,Productioncompany,Release dates,Running time,Country,Languages,Box office,Movie,Screenplay by,Story by,Cinematography,Edited by,Music by,Productioncompanies,Distributed by,Release date,Language,Budget,Based on,Countries,Narrated by,Also known as,Genre,Created by,Voices of,Theme music composer,Country of origin,Original language,No. of series,No. of episodes,Executive producers,Producer,Editors,Camera setup,Production companies,Distributor,Original network,Picture format,Original release,Italian,Composer,Swedish,Opening theme,Ending theme,Composers,No. of seasons,Original work,Owner,Years,Film(s),Television series,Producers,Editor,Norwegian,Production locations,Production company,Hangul,Revised Romanization,McCune–Reischauer,Japanese,Hepburn,French,Preceded by,Spanish,Developed by,Animation services,Dialogue by,Book(s),Soundtrack(s),Original music,Toy(s),Original artwork by,Presented by,Audio format,Danish,Traditional,Simplified,Mandarin,Literally,Original languages,Catalan,Urdu,Adaptation by,Dutch,Portuguese,Cantonese,Bengali,Chinese,Hanja,Color process,Layouts by,Original title,Basque,Russian,Animation by,Related,es_catalog
6056,,,2011,['Mike Disa'],,"['Maurice Kanbar', 'David Lovegren', 'Harvey Weinstein', 'Bob Weinstein', 'Joan Collins Carey']","['Glenn Close', 'Cheech Marin', 'Tommy Chong', 'Bill Hader', 'Hayden Panettiere', 'Amy Poehler', 'Martin Short', 'Patrick Warburton']",,"['April\xa023,\xa02011\xa0 ', 'April\xa029,\xa02011']",['87 minutes'],,,['$23.1 M'],Hoodwinked Too! Hood vs. Evil,"['Cory Edwards', 'Todd Edwards', 'Tony Leech', 'Mike Disa']","['Cory Edwards', 'Todd Edwards', 'Tony Leech']",,"['Tom Sanders', 'Robert Anich']",['Murray Gold'],"['Kanbar Entertainment', 'Kanbar Animation', 'Arc Productions']",['The Weinstein Company'],,['English'],['$30 M'],['Little Red Riding Hoodby Charles Perrault and Brothers Grimm'],['United StatesCanada'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6057,,,2011,['Joe Nussbaum'],['Katie Wech'],['Ted GriffinJustin Springer'],['Aimee TeegardenThomas McDonellCameron MonaghanYin ChangNicholas BraunDean NorrisDanielle CampbellNolan SotilloKylie BunburyChristine EliseRaini Rodriguez'],['Walt Disney Pictures'],,['104 minutes'],['United States'],,['$10.7 M'],Prom,,,['Byron Shah'],['Jeffrey M. Werner'],['Deborah Lurie'],,['Walt Disney StudiosMotion Pictures'],"['April\xa029,\xa02011']",['English'],['$8 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6058,,,2011,['Jodie Foster'],['Kyle Killen'],"['Steve Golin', 'Keith Redmon', 'Ann Ruark']","['Mel Gibson', 'Jodie Foster', 'Anton Yelchin', 'Jennifer Lawrence']",,"['March\xa016,\xa02011\xa0 ', 'May\xa06,\xa02011\xa0 ', 'May\xa019,\xa02011']",['91 minutes'],,,['$7.3 M'],The Beaver,,,['Hagen Bogdanski'],['Lynzee Klingman'],['Marcelo Zarvos'],['Participant MediaAnonymous ContentImagenation Abu Dhabi'],['Summit Entertainment'],,['English'],['$21 M'],,"['United Arab Emirates', 'United States']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6059,,,2011,['Jason Eisener'],,"['Rob Cotterill', 'Niv Fichman', 'Paul Gross']","['Rutger Hauer', 'Gregory Smith', 'Molly Dunsworth', 'Brian Downey', 'Nick Bateman']",,"['January\xa021,\xa02011\xa0 ', 'March\xa025,\xa02011\xa0 ', 'May\xa06,\xa02011']",['86 minutes'],,,"['$834,953']",Hobo with a Shotgun,['John Davies'],,['Karim Hussain'],['Jason Eisener'],['Alexander Rosborough'],"['Rhombus Media', 'Whizbang Films', 'Yer Dead Productions']",['Alliance Films Magnet Releasing'],,['English'],['$3 M'],['Fake trailer byJason Eisener'],"['Canada', 'United States']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6060,,,2011,['Salim Akil'],,['Tracey E. EdmondsElizabeth HunterT.D. JakesGlendon PalmerCurtis Wallace'],['Angela BassettPaula PattonLaz AlonsoLoretta DevineMeagan GoodTasha SmithJulie BowenRomeo MillerDeRay DavisValarie PettifordMike Epps'],,,['112 minutes'],['United States'],,['$37.7 M'],Jumping the Broom,['Arlene GibbsElizabeth Hunter'],,['Anastas N. Michos'],['Terilyn A. Shropshire'],['Edward Shearmur'],['TriStar PicturesOur Stories FilmsStage 6 Films'],['Sony Pictures Releasing'],"['May\xa06,\xa02011']",['English'],['$6.6 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6061,,,2011,['Luke Greenfield'],,['Hilary SwankMolly SmithBroderick JohnsonAndrew KosoveAaron LubinPamela Schein Murphy'],"['Kate Hudson', 'Ginnifer Goodwin', 'John Krasinski', 'Colin Egglesfield', 'Steve Howey', 'Ashley Williams', 'Geoff Pierson', 'Jill Eikenberry']",,"['April\xa02011\xa0 ', 'May\xa06,\xa02011\xa0', '\xa0)']",['112 minutes'],['United States'],,['$60.1 M'],Something Borrowed,['Jennie Snyder Urman'],,['Charles Minsky'],['John Axelrad'],['Alex Wurman'],['Alcon Entertainment2S Films'],['Warner Bros. Pictures Summit Entertainment'],,['English'],['$35 M'],['Something Borrowedby Emily Giffin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6062,,,2011,['Kenneth Branagh'],,['Kevin Feige'],"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Stellan Skarsgård', 'Colm Feore', 'Ray Stevenson', 'Idris Elba', 'Kat Dennings', 'Rene Russo', 'Anthony Hopkins']",['Marvel Studios'],"['April\xa017,\xa02011\xa0 ', 'May\xa06,\xa02011']",['114 minutes'],['United States'],,['$449.3\xa0M'],Thor,"['Ashley Edward Miller', 'Zack Stentz', 'Don Payne']","['J. Michael Straczynski', 'Mark Protosevich']",['Haris Zambarloukos'],['Paul Rubell'],['Patrick Doyle'],,['Paramount Pictures'],,['English'],['$150 M'],['Thorby Stan LeeLarry LieberJack Kirby'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6063,,,2011,['Paul Feig'],"['Annie Mumolo', 'Kristen Wiig']","['Judd Apatow', 'Barry Mendel', 'Clayton Townsend']","['Kristen Wiig', 'Maya Rudolph', 'Rose Byrne', 'Wendi McLendon-Covey', 'Ellie Kemper', 'Melissa McCarthy', ""Chris O'Dowd""]",,"['April\xa028,\xa02011\xa0 ', 'May\xa013,\xa02011']",['125 minutes'],['United States'],,['$288.4 M'],Bridesmaids,,,['Robert Yeoman'],"['William Kerr', 'Mike Sale']",['Michael Andrews'],"['Apatow Productions', 'Relativity Media']",['Universal Pictures'],,['English'],['$32.5 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6064,,,2011,['Scott Stewart'],['Cory Goodman'],"['Michael DeLuca', 'Joshua Donen', 'Mitchell Peck']","['Paul Bettany', 'Karl Urban', 'Cam Gigandet', 'Maggie Q', 'Lily Collins', 'Stephen Moyer', 'Christopher Plummer']",,,['87 minutes'],['United States'],,['$78.3 M'],Priest,,,['Don Burgess'],['Lisa Zeno Churgin'],['Christopher Young'],"['Screen Gems', 'Tokyopop', 'DMG Entertainment']",['Sony Pictures Releasing'],"['May\xa013,\xa02011']",['English'],['$60 M'],['Priestby Min-Woo Hyung'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6065,,,2011,['Ali Y. Akarçeşme'],['Ali Y.  Akarçeşme *contributing writer*  Barry M. Putt Jr.'],['Justin Janoska'],['Gamze CeylanAda Alize ErtemTemi HasonYavuz Hekim'],,,['12 minutes'],['Turkey'],,,Departures,,,['Dan Brohawn'],['Enes AbanozPatrick Burns Jr.Jeff Morelli'],['Hicistan'],,,"['May\xa014,\xa02011']",['English/Turkish'],"['$2,665']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6066,,,2011,['Woody Allen'],['Woody Allen'],"['Letty Aronson', 'Stephen Tenenbaum', 'Jaume Roures']","['Kathy Bates', 'Adrien Brody', 'Carla Bruni', 'Marion Cotillard', 'Rachel McAdams', 'Michael Sheen', 'Owen Wilson']",,"['May\xa011,\xa02011\xa0 ', 'May\xa013,\xa02011\xa0 ', 'May\xa020,\xa02011']",['94 minutes'],,,['$154.1 M'],Midnight in Paris,,,['Darius Khondji'],['Alisa Lepselter'],,"['Gravier Productions', 'Mediapro', 'Televisió de Catalunya ', 'Versátil Cinema']",['Sony Pictures Classics Alta Films'],,['English'],['$17\xa0M'],,"['United States', 'Spain']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6067,,,2011,['Rob Marshall'],"['Ted Elliott', 'Terry Rossio']",['Jerry Bruckheimer'],"['Johnny Depp', 'Penélope Cruz', 'Ian McShane', 'Kevin R. McNally', 'Geoffrey Rush']",,"['May\xa07,\xa02011\xa0 ', 'May\xa020,\xa02011']",['137 minutes'],['United States'],,['$1.046 billion'],Pirates of the Caribbean: On Stranger Tides,,,['Dariusz Wolski'],"['David Brenner', 'Wyatt Smith']",['Hans Zimmer'],"['Walt Disney Pictures', 'Jerry Bruckheimer Films']",['Walt Disney StudiosMotion Pictures'],,['English'],"['$410.6 M ', '$378.5 M']","['On Stranger Tidesby Tim Powers', ""Walt Disney's Pirates of the Caribbean"", 'Charactersby Ted Elliott\xa0\xa0\xa0\xa0Terry Rossio\xa0\xa0\xa0\xa0Stuart Beattie\xa0\xa0\xa0\xa0Jay Wolpert']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6068,,,2011,['Jennifer Yuh Nelson'],['Jonathan AibelGlenn Berger'],['Melissa Cobb'],"['Jack Black', 'Angelina Jolie', 'Dustin Hoffman', 'Gary Oldman', 'Seth Rogen', 'Lucy Liu', 'David Cross', 'James Hong', 'Michelle Yeoh', 'Danny McBride', 'Dennis Haysbert', 'Jean-Claude Van Damme', 'Victor Garber', 'Jackie Chan']",['DreamWorks Animation'],"['May\xa022,\xa02011\xa0 ', 'May\xa026,\xa02011']",['90 minutes'],['United States'],,['$665.7 M'],Kung Fu Panda 2,,,,['Clare Knight'],"['Hans Zimmer', 'John Powell']",,"['Paramount Pictures', 'DreamWorks Animation']",,['English'],['$150 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6069,,,2011,['Todd Phillips'],"['Craig Mazin', 'Scot Armstrong', 'Todd Phillips']","['Todd Phillips', 'Dan Goldberg']","['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis', 'Ken Jeong', 'Jeffrey Tambor', 'Justin Bartha', 'Paul Giamatti']",,"['May\xa019,\xa02011\xa0 ', 'May\xa026,\xa02011']",['101 minutes'],['United States'],,['$586.8 M'],The Hangover Part II,,,['Lawrence Sher'],"['Debra Neil-Fisher', 'Mike Sale']",['Christophe Beck'],"['Legendary Pictures', 'Green Hat Films', 'BenderSpink']",['Warner Bros. Pictures'],,['English'],['$80 M'],['Charactersby Jon LucasScott Moore'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6070,,,2011,['Terrence Malick'],['Terrence Malick'],"['Sarah Green', 'Bill Pohlad', 'Brad Pitt', 'Dede Gardner', 'Grant Hill']","['Brad Pitt', 'Sean Penn', 'Jessica Chastain']",,"['May\xa016,\xa02011\xa0 ', 'May\xa027,\xa02011']",['139 minutes'],['United States'],,['$61.7 M'],The Tree of Life,,,['Emmanuel Lubezki'],"['Hank Corwin', 'Jay Rabinowitz', 'Daniel Rezende', 'Billy Weber', 'Mark Yoshikawa']",['Alexandre Desplat'],"['River Road Entertainment', 'Plan B Entertainment']","['Fox Searchlight Pictures ', 'Summit Entertainment']",,['English'],['$32 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6071,,,2011,['Matthew Vaughn'],,"['Lauren Shuler Donner', 'Bryan Singer', 'Simon Kinberg', 'Gregory Goodman']","['James McAvoy', 'Michael Fassbender', 'Rose Byrne', 'Jennifer Lawrence', 'January Jones', 'Oliver Platt', 'Kevin Bacon']",,"['May\xa025,\xa02011\xa0 ', 'June\xa01,\xa02011\xa0 ', 'June\xa03,\xa02011']",['131 minutes'],,,['$353.6 M'],X-Men: First Class,"['Ashley Edward Miller', 'Zack Stentz', 'Jane Goldman', 'Matthew Vaughn']","['Sheldon Turner', 'Bryan Singer']",['John Mathieson'],"['Lee Smith', 'Eddie Hamilton']",['Henry Jackman'],"['Marvel Entertainment', ""The Donners' Company"", 'Bad Hat Harry Productions', 'Dune Entertainment', 'Ingenious Film Partners']",['20th Century Fox'],,['English'],['$140–160 M'],['X-Menby Stan LeeJack Kirby'],"['United States', 'United Kingdom']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6072,,,2011,['Deryck BroomRoger Hawkins'],['Brent Dawes'],['Jacqui CunninghamPhil CunninghamSunu GoneraDaniel SantefortRose WarnerAnimated Family Films'],['Scott EastwoodErnest BorgnineGeorgina CordovaSandi PattyAnupam KherMichael MadsenAlphonso McAuleyOmar Benson MillerVic Mignogna'],,,['87 minutes'],['United States'],,['$15 M'],The Lion of Judah,,,['Deryck Broom'],['Roger HawkinsGareth Ahrens'],['AMG Music Group'],['Animated Family FilmsCharacter MattersSunrise Productions'],['Rocky Mountain Pictures'],"['June\xa03,\xa02011']",['English'],['$15 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6073,,,2011,['John Schultz'],['Megan McDonald Kathy Waugh'],['Sara Siegel-Magness Gary Magness Bobbi Sue Luther'],"['Heather Graham', 'Parris Mosteller', 'Preston Bailey', 'Garrett Ryan', 'Taylar Hender', 'Jaleel White', 'Jordana Beatty']",['Smokewood Entertainment'],"['June\xa04,\xa02011\xa0 ', 'June\xa010,\xa02011']",['92 minutes'],['United States'],,['$17 M'],Judy Moody and the Not Bummer Summer,,,['Shawn Maurer'],['John Pace III'],['Richard Gibbs'],,['Relativity Media'],,['English'],['$20 M'],['Judy Moodyby Megan McDonald'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6074,,,2011,['J. J. Abrams'],['J. J. Abrams'],"['J. J. Abrams', 'Bryan Burk', 'Steven Spielberg']","['Joel Courtney', 'Elle Fanning', 'Kyle Chandler', 'Gabriel Basso', 'Noah Emmerich', 'Ron Eldard', 'Riley Griffiths', 'Ryan Lee', 'Caitriona Balfe', 'Zach Mills']",,"['June\xa09,\xa02011\xa0 ', 'June\xa010,\xa02011']",['112 minutes'],['United States'],,['$260.1 M'],Super 8,,,['Larry Fong'],"['Maryann Brandon', 'Mary Jo Markey']",['Michael Giacchino'],"['Bad Robot Productions', 'Amblin Entertainment']",['Paramount Pictures'],,['English'],['$50 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6075,,,2011,['Cindy Meehl'],,['Andrea MeditchJulie GoldmanAlice Henty'],,,"['January\xa021,\xa02011\xa0 ', 'June\xa017,\xa02011']",['88 minutes'],['United States'],,['$3.4 M'],Buck,,,['Guy MossmanLuke Geissbühler'],['Toby Shimin'],['David Robbins'],"['Cedar Creek Productions, LLC']",['Sundance Selects'],,['English'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6076,,,2011,['Martin Campbell'],,"['Donald De Line', 'Greg Berlanti', 'Geoff Johns']","['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard', 'Mark Strong', 'Angela Bassett', 'Tim Robbins']",,"['June\xa015,\xa02011\xa0 ', 'June\xa017,\xa02011']",['114 minutes'],['United States'],,['$219.9 M'],Green Lantern,"['Greg Berlanti', 'Michael Green', 'Marc Guggenheim', 'Michael Goldenberg']","['Greg Berlanti', 'Michael Green', 'Marc Guggenheim']",['Dion Beebe'],['Stuart Baird'],['James Newton Howard'],"['DC Entertainment', 'De Line Pictures']",['Warner Bros. Pictures'],,['English'],['$200 M'],['Characters appearing in comic books publishedby DC Comics'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6077,,,2011,['Mark Waters'],,['John Davis'],"['Jim Carrey', 'Carla Gugino', 'Madeline Carroll', 'Maxwell Perry Cotton', 'Angela Lansbury', 'Desmin Borges', 'Philip Baker Hall', 'Dominic Chianese', 'Clark Gregg', 'Ophelia Lovibond', 'Jeffrey Tambor', 'David Krumholtz', 'Frank Welker', 'James Tupper']",,,['94 minutes'],['United States'],,['$187.4 M'],Mr. Popper's Penguins,"['Sean Anders', 'John Morris', 'Jared Stern']",,['Florian Ballhaus'],['Bruce Green'],['Rolfe Kent'],['Davis Entertainment CompanyDune Entertainment'],['20th Century Fox'],"['June\xa017,\xa02011']",['English'],['$55 M'],"[""Mr. Popper's Penguinsby Richard and Florence Atwater""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6078,,,2011,['Chris Weitz'],,['Paul Junger WittChristian McLaughlinChris WeitzJami Gertz'],['Demián Bichir'],['Lime Orchard Productions'],,['94 minutes'],['United States'],['EnglishSpanish'],"['$1,759,252']",A Better Life,['Eric Eason'],['Roger L. Simon'],['Javier Aguirresarobe'],['Peter Lambert'],['Alexandre Desplat'],,['Summit Entertainment'],"['June\xa024,\xa02011']",,['$10 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6079,,,2011,['Jake Kasdan'],['Lee Eisenberg Gene Stupnitsky'],['Jimmy Miller David Householter'],"['Cameron Diaz', 'Justin Timberlake', 'Lucy Punch', 'Jason Segel']",,,['97 minutes'],['United States'],,['$216.2 M'],Bad Teacher,,,['Alar Kivilo'],['Tara Timpone'],['Michael Andrews'],['Columbia PicturesMosaic Media Group'],['Sony Pictures Releasing'],"['June\xa024,\xa02011']",['English'],['$20 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6080,,,2011,['John Lasseter'],,['Denise Ream'],"['Owen Wilson', 'Larry the Cable Guy', 'Michael Caine', 'Emily Mortimer', 'John Turturro', 'Eddie Izzard']",,"['June\xa018,\xa02011\xa0 ', 'June\xa024,\xa02011']",['106 minutes'],['United States'],,['$559.8 M'],Cars 2,['Ben Queen'],"['John Lasseter', 'Brad Lewis', 'Dan Fogelman']","['Jeremy Lasky', 'Sharon Calahan']",['Stephen Schaffer'],['Michael Giacchino'],"['Walt Disney Pictures', 'Pixar Animation Studios']",['Walt Disney StudiosMotion Pictures'],,['English'],['$200\xa0M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6081,,,2011,['Michael Bay'],['Ehren Kruger'],"['Lorenzo di Bonaventura', 'Tom DeSanto', 'Don Murphy', 'Ian Bryce']","['Shia LaBeouf', 'Josh Duhamel', 'John Turturro', 'Tyrese Gibson', 'Rosie Huntington-Whiteley', 'Patrick Dempsey', 'Kevin Dunn', 'Julie White', 'John Malkovich', 'Frances McDormand']",,"['June\xa023,\xa02011\xa0 )', 'June\xa029,\xa02011\xa0 )']",['154 minutes'],['United States'],,['$1.124 billion'],Transformers: Dark of the Moon,,,['Amir Mokri'],"['Roger Barton', 'William Goldenberg', 'Joel Negron']",['Steve Jablonsky'],"['Hasbro Films', 'Di Bonaventura Pictures']",['Paramount Pictures'],,['English'],['$195 M'],['Transformersby Hasbro'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6082,,,2011,['Tom Hanks'],"['Tom Hanks', 'Nia Vardalos']","['Gary Goetzman', 'Tom Hanks']","['Tom Hanks', 'Julia Roberts', 'Bryan Cranston', 'Cedric the Entertainer', 'Taraji P. Henson', 'Gugu Mbatha-Raw', 'Wilmer Valderrama', 'Pam Grier']",,"['June\xa027,\xa02011\xa0 ', 'July\xa01,\xa02011']",['99 minutes'],['United States'],,['$72 M'],Larry Crowne,,,['Philippe Rousselot'],['Alan Cody'],['James Newton Howard'],"['Vendôme Pictures', 'Playtone']","['Universal Pictures ', 'Summit Entertainment']",,['English'],['$30 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6083,,,2011,['Thomas Bezucha'],,['Denise Di NoviAlison GreenspanNicole KidmanArnon Milchan'],"['Selena Gomez', 'Leighton Meester', 'Katie Cassidy', 'Cory Monteith', 'Andie MacDowell']",,,['109 minutes'],['United States'],,['$39.7 M'],Monte Carlo,['Thomas BezuchaApril BlairMaria Maggenti'],['Kelly Bowe'],['Jonathan Brown'],['Jeffrey Ford'],['Michael Giacchino'],['Fox 2000 PicturesRegency EnterprisesDi Novi PicturesDune EntertainmentBlossom Films'],['20th Century Fox'],"['July\xa01,\xa02011']",['English'],['$20 M'],['Headhuntersby Jules Bass'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6084,,,2011,['Michael Tully'],['Michael TullyOnur TukelRobert Longstreet'],,['Michael TullyOnur TukelRobert LongstreetRachel Korine'],,,['80 minutes'],['United States'],,,Septien,,,['Jeremy Saulnier'],['Marc Vives'],['Michael Montes'],,['IFC Films'],,['English'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6085,,,2011,['Lucas Belvaux'],['Lucas Belvaux'],['Patrick SobelmanDiana ElbaumSébastien Delloye'],['Yvan Attal'],,"['18\xa0November\xa02009\xa0 ', '9\xa0December\xa02009']",['125 minutes'],,,['$5.5 M'],Rapt,,,['Pierre Milon'],['Danielle Anezin'],['Riccardo Del Fra'],,['Diaphana Films'],,['French'],['€5.5 M'],,['FranceBelgium'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6086,,,2011,['Michael Rapaport'],,['A Tribe Called QuestRobert BenavidesDebra KofflerEric MatthiesFrank MeleEdward Parks'],['A Tribe Called Quest'],,,['97 minutes'],['United States'],,"['$1,200,326']","Beats, Rhymes & Life: The Travels of A Tribe Called Quest",,,['Robert Benavides'],['Lenny Mesina'],['Madlib'],['Rival PicturesOm Films'],['Sony Pictures Classics'],"['July\xa08,\xa02011']",['English'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6087,,,2011,['Seth Gordon'],,"['Brett Ratner', 'Jay Stern']","['Jason Bateman', 'Charlie Day', 'Jason Sudeikis', 'Jennifer Aniston', 'Colin Farrell', 'Kevin Spacey', 'Donald Sutherland', 'Jamie Foxx']",,"['June\xa030,\xa02011\xa0 ', 'July\xa08,\xa02011']",['98 minutes'],['United States'],,['$209.6 M'],Horrible Bosses,"['Michael Markowitz', 'John Francis Daley', 'Jonathan Goldstein']",['Michael Markowitz'],['David Hennings'],['Peter Teschner'],['Christopher Lennertz'],"['New Line Cinema', 'Rat Entertainment']",['Warner Bros. Pictures'],,['English'],['$35–37 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6088,,,2011,['James Marsh'],,['Simon Chinn'],['Bob AngeliniBern CohenRenne FalitzBob Ingersoll'],,,['93 minutes'],,,"['$1,583,533']",Project Nim,,,['Michael Simmonds'],['Jinx Godfrey'],['Dickon Hinchliffe'],['HBO Documentary FilmsRoadside AttractionsBBC FilmsPassion PicturesRed Box Films'],['HBO Documentary FilmsRoadside Attractions Icon Entertainment International'],['20\xa0January\xa02011'],['English'],,['Nim Chimpsky: The Chimp Who Would Be Humanby Elizabeth Hess'],['United KingdomUnited States'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6089,,,2011,['Frank Coraci'],,"['Todd Garner', 'Kevin James', 'Adam Sandler', 'Jack Giarraputo', 'Walt Becker']","['Kevin James', 'Rosario Dawson', 'Leslie Bibb', 'Nick Nolte', 'Don Rickles', 'Judd Apatow', 'Cher', 'Jon Favreau', 'Faizon Love', 'Adam Sandler', 'Sylvester Stallone']",,,['103 minutes'],['United States'],,['$169.8 M'],Zookeeper,"['Nick Bakay', 'Rock Reuben', 'Kevin James', 'Jay Scherick', 'David Ronn']","['Jay Scherick', 'David Ronn']",['Michael Barrett'],['Scott Hill'],['Rupert Gregson-Williams'],"['Columbia Pictures', 'Metro-Goldwyn-Mayer', 'Broken Road Productions', 'Hey Eddie', 'Happy Madison Productions']",['Sony Pictures Releasing'],"['July\xa08,\xa02011']",['English'],['$80 M'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
